patent_id	assignee_sequence	assignee_id	disambig_assignee_individual_name_first	disambig_assignee_individual_name_last	disambig_assignee_organization	assignee_type	location_id
11001797	1	org:0017			Boeing Company, The	2	loc-0037
11001798	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0351
11001799	1	org:0009			Sony Group Corporation	2	loc-0500
11001800	1	org:0020			Robert Bosch GmbH	2	loc-0286
11001801	1	org:0012			Panasonic Holdings Corporation	2	loc-0363
11001802	1	org:0022			NVIDIA Corporation	2	loc-0426
11001803	1	org:0004			Intel Corporation	2	loc-0234
11001804	1	org:0000			International Business Machines Corporation	2	loc-0330
11001805	1	org:0021			Ford Global Technologies, LLC	2	loc-0041
11001806	1	org:0002			Canon Inc.	2	loc-0069
11001807	1	org:0007			Google LLC	2	loc-0317
11001808	1	org:0009			Sony Group Corporation	2	loc-0511
11001809	1	org:0023			Micron Technology, Inc.	2	loc-0297
11001810	1	org:0009			Sony Group Corporation	2	loc-0595
11001811	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0023
11001813	1	org:0025			BYD Company Limited	2	loc-0095
11001813	2	org:0004			Intel Corporation	2	loc-0178
11001814	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0081
11001814	2	org:0012			Panasonic Holdings Corporation	2	loc-0482
11001815	1	org:0018			General Electric Company	2	loc-0020
11001816	1	org:0013			TSMC Limited	2	loc-0541
11001817	1	org:0027			Cisco Technology, Inc.	2	loc-0265
11001818	1	org:0021			Ford Global Technologies, LLC	2	loc-0562
11001819	1	org:0021			Ford Global Technologies, LLC	2	loc-0338
11001820	1	org:0012			Panasonic Holdings Corporation	2	loc-0187
11001821	1	org:0012			Panasonic Holdings Corporation	2	loc-0475
11001822	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0345
11001823	1	org:0004			Intel Corporation	2	loc-0548
11001823	2	org:0021			Ford Global Technologies, LLC	2	loc-0082
11001824	1	org:0031			Tesla, Inc.	2	loc-0571
11001825	1	org:0012			Panasonic Holdings Corporation	2	loc-0330
11001826	1	org:0024			Hitachi, Ltd.	2	loc-0276
11001827	1	org:0004			Intel Corporation	2	loc-0472
11001828	1	org:0006			Apple Inc.	2	loc-0218
11001829	1	org:0015			Amazon Technologies, Inc.	2	loc-0198
11001830	1	org:0012			Panasonic Holdings Corporation	2	loc-0477
11001830	2	org:0011			LG Electronics Inc.	2	loc-0154
11001831	1	org:0017			Boeing Company, The	2	loc-0189
11001832	1	org:0026			Dell Products L.P.	2	loc-0127
11001833	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0506
11001834	1	org:0023			Micron Technology, Inc.	2	loc-0381
11001835	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0166
11001836	1	org:0002			Canon Inc.	2	loc-0551
11001837	1	org:0023			Micron Technology, Inc.	2	loc-0428
11001838	1	org:0023			Micron Technology, Inc.	2	loc-0400
11001839	1	org:0012			Panasonic Holdings Corporation	2	loc-0342
11001840	1	org:0028			Oracle International Corporation	2	loc-0207
11001841	1	org:0026			Dell Products L.P.	2	loc-0317
11001842	1	org:0000			International Business Machines Corporation	2	loc-0016
11001843	1	org:0007			Google LLC	2	loc-0279
11001844	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0344
11001845	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0494
11001846	1	org:0024			Hitachi, Ltd.	2	loc-0139
11001847	1	org:0004			Intel Corporation	2	loc-0124
11001847	2	org:0009			Sony Group Corporation	2	loc-0207
11001848	1	org:0017			Boeing Company, The	2	loc-0195
11001849	1	org:0006			Apple Inc.	2	loc-0306
11001850	1	org:0018			General Electric Company	2	loc-0174
11001851	1	org:0025			BYD Company Limited	2	loc-0422
11001852	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0097
11001853	1	org:0025			BYD Company Limited	2	loc-0471
11001853	2	org:0013			TSMC Limited	2	loc-0586
11001854	1	org:0006			Apple Inc.	2	loc-0297
11001855	1	org:0021			Ford Global Technologies, LLC	2	loc-0046
11001856	1	org:0004			Intel Corporation	2	loc-0415
11001857	1	org:0029			SAP SE	2	loc-0193
11001858	1	org:0012			Panasonic Holdings Corporation	2	loc-0027
11001859	1	org:0015			Amazon Technologies, Inc.	2	loc-0367
11001860	1	org:0017			Boeing Company, The	2	loc-0481
11001861	1	org:0025			BYD Company Limited	2	loc-0090
11001862	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0143
11001863	1	org:0015			Amazon Technologies, Inc.	2	loc-0396
11001865	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0293
11001866	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0317
11001867	1	org:0000			International Business Machines Corporation	2	loc-0006
11001868	1	org:0031			Tesla, Inc.	2	loc-0220
11001869	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0208
11001870	1	org:0017			Boeing Company, The	2	loc-0148
11001871	1	org:0009			Sony Group Corporation	2	loc-0440
11001872	1	org:0027			Cisco Technology, Inc.	2	loc-0504
11001873	1	org:0016			Meta Platforms, Inc.	2	loc-0338
11001873	2	org:0012			Panasonic Holdings Corporation	2	loc-0155
11001874	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0581
11001875	1	org:0016			Meta Platforms, Inc.	2	loc-0177
11001876	1	org:0020			Robert Bosch GmbH	2	loc-0245
11001877	1	org:0031			Tesla, Inc.	2	loc-0366
11001878	1	org:0025			BYD Company Limited	2	loc-0414
11001879	1	org:0007			Google LLC	2	loc-0012
11001880	1	org:0028			Oracle International Corporation	2	loc-0509
11001881	1	org:0008			Qualcomm Incorporated	2	loc-0004
11001882	1	org:0027			Cisco Technology, Inc.	2	loc-0466
11001883	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0428
11001884	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0572
11001885	1	org:0007			Google LLC	2	loc-0124
11001886	1	org:0016			Meta Platforms, Inc.	2	loc-0383
11001887	1	org:0022			NVIDIA Corporation	2	loc-0038
11001888	1	org:0023			Micron Technology, Inc.	2	loc-0231
11001889	1	org:0026			Dell Products L.P.	2	loc-0214
11001890	1	org:0011			LG Electronics Inc.	2	loc-0122
11001891	1	org:0025			BYD Company Limited	2	loc-0071
11001892	1	org:0024			Hitachi, Ltd.	2	loc-0304
11001894	1	org:0011			LG Electronics Inc.	2	loc-0163
11001895	1	org:0012			Panasonic Holdings Corporation	2	loc-0202
11001896	1	org:0007			Google LLC	2	loc-0216
11001897	1	org:0022			NVIDIA Corporation	2	loc-0246
11001898	1	org:0013			TSMC Limited	2	loc-0526
11001901	1	org:0030			ASML Netherlands B.V.	2	loc-0290
11001902	1	org:0020			Robert Bosch GmbH	2	loc-0235
11001904	1	org:0009			Sony Group Corporation	2	loc-0385
11001905	1	org:0004			Intel Corporation	2	loc-0359
11001906	1	org:0020			Robert Bosch GmbH	2	loc-0242
11001906	2	org:0010			Toyota Motor Corporation	2	loc-0049
11001907	1	org:0012			Panasonic Holdings Corporation	2	loc-0458
11001908	1	org:0020			Robert Bosch GmbH	2	loc-0159
11001909	1	org:0012			Panasonic Holdings Corporation	2	loc-0333
11001910	1	org:0025			BYD Company Limited	2	loc-0451
11001911	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0113
11001912	1	org:0016			Meta Platforms, Inc.	2	loc-0043
11001913	1	org:0009			Sony Group Corporation	2	loc-0004
11001914	1	org:0031			Tesla, Inc.	2	loc-0380
11001915	1	org:0004			Intel Corporation	2	loc-0274
11001917	1	org:0017			Boeing Company, The	2	loc-0322
11001918	1	org:0028			Oracle International Corporation	2	loc-0351
11001918	2	org:0025			BYD Company Limited	2	loc-0509
11001919	1	org:0023			Micron Technology, Inc.	2	loc-0528
11001920	1	org:0016			Meta Platforms, Inc.	2	loc-0093
11001921	1	org:0028			Oracle International Corporation	2	loc-0572
11001922	1	org:0010			Toyota Motor Corporation	2	loc-0560
11001923	1	org:0010			Toyota Motor Corporation	2	loc-0106
11001924	1	org:0000			International Business Machines Corporation	2	loc-0026
11001925	1	org:0031			Tesla, Inc.	2	loc-0523
11001926	1	org:0009			Sony Group Corporation	2	loc-0330
11001927	1	org:0020			Robert Bosch GmbH	2	loc-0005
11001928	1	org:0018			General Electric Company	2	loc-0012
11001929	1	org:0009			Sony Group Corporation	2	loc-0472
11001930	1	org:0016			Meta Platforms, Inc.	2	loc-0366
11001931	1	org:0024			Hitachi, Ltd.	2	loc-0424
11001932	1	org:0028			Oracle International Corporation	2	loc-0206
11001932	2	org:0011			LG Electronics Inc.	2	loc-0071
11001933	1	org:0012			Panasonic Holdings Corporation	2	loc-0208
11001934	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0483
11001935	1	org:0017			Boeing Company, The	2	loc-0428
11001935	2	org:0015			Amazon Technologies, Inc.	2	loc-0580
11001936	1	org:0023			Micron Technology, Inc.	2	loc-0599
11001937	1	org:0002			Canon Inc.	2	loc-0159
11001938	1	org:0017			Boeing Company, The	2	loc-0479
11001938	2	org:0007			Google LLC	2	loc-0077
11001939	1	org:0016			Meta Platforms, Inc.	2	loc-0240
11001940	1	org:0006			Apple Inc.	2	loc-0447
11001940	2	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0010
11001942	1	org:0006			Apple Inc.	2	loc-0007
11001943	1	org:0030			ASML Netherlands B.V.	2	loc-0252
11001944	1	org:0004			Intel Corporation	2	loc-0556
11001945	1	org:0015			Amazon Technologies, Inc.	2	loc-0067
11001946	1	org:0030			ASML Netherlands B.V.	2	loc-0303
11001947	1	org:0006			Apple Inc.	2	loc-0545
11001948	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0266
11001949	1	org:0010			Toyota Motor Corporation	2	loc-0025
11001950	1	org:0026			Dell Products L.P.	2	loc-0120
11001950	2	org:0010			Toyota Motor Corporation	2	loc-0271
11001951	1	org:0031			Tesla, Inc.	2	loc-0422
11001952	1	org:0023			Micron Technology, Inc.	2	loc-0336
11001953	1	org:0007			Google LLC	2	loc-0594
11001953	2	org:0005			Huawei Technologies Co., Ltd.	2	loc-0326
11001954	1	org:0017			Boeing Company, The	2	loc-0352
11001955	1	org:0023			Micron Technology, Inc.	2	loc-0537
11001956	1	org:0026			Dell Products L.P.	2	loc-0581
11001957	1	org:0031			Tesla, Inc.	2	loc-0348
11001958	1	org:0029			SAP SE	2	loc-0095
11001959	1	org:0002			Canon Inc.	2	loc-0368
11001960	1	org:0029			SAP SE	2	loc-0419
11001961	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0112
11001962	1	org:0006			Apple Inc.	2	loc-0368
11001963	1	org:0030			ASML Netherlands B.V.	2	loc-0069
11001964	1	org:0018			General Electric Company	2	loc-0138
11001965	1	org:0026			Dell Products L.P.	2	loc-0540
11001966	1	org:0023			Micron Technology, Inc.	2	loc-0100
11001967	1	org:0016			Meta Platforms, Inc.	2	loc-0466
11001968	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0581
11001969	1	org:0030			ASML Netherlands B.V.	2	loc-0513
11001969	2	org:0005			Huawei Technologies Co., Ltd.	2	loc-0009
11001970	1	org:0025			BYD Company Limited	2	loc-0386
11001971	1	org:0027			Cisco Technology, Inc.	2	loc-0314
11001971	2	org:0008			Qualcomm Incorporated	2	loc-0551
11001972	1	org:0010			Toyota Motor Corporation	2	loc-0352
11001973	1	org:0013			TSMC Limited	2	loc-0527
11001974	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0098
11001975	1	org:0025			BYD Company Limited	2	loc-0197
11001976	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0342
11001977	1	org:0019			Siemens Aktiengesellschaft	2	loc-0543
11001978	1	org:0007			Google LLC	2	loc-0131
11001978	2	org:0005			Huawei Technologies Co., Ltd.	2	loc-0281
11001979	1	org:0004			Intel Corporation	2	loc-0597
11001980	1	org:0006			Apple Inc.	2	loc-0123
11001981	1	org:0018			General Electric Company	2	loc-0587
11001982	1	org:0008			Qualcomm Incorporated	2	loc-0003
11001983	1	org:0030			ASML Netherlands B.V.	2	loc-0261
11001984	1	org:0029			SAP SE	2	loc-0514
11001984	2	org:0028			Oracle International Corporation	2	loc-0529
11001986	1	org:0018			General Electric Company	2	loc-0155
11001987	1	org:0015			Amazon Technologies, Inc.	2	loc-0137
11001988	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0516
11001989	1	org:0026			Dell Products L.P.	2	loc-0365
11001990	1	org:0010			Toyota Motor Corporation	2	loc-0280
11001990	2	org:0024			Hitachi, Ltd.	2	loc-0439
11001991	1	org:0004			Intel Corporation	2	loc-0594
11001992	1	org:0031			Tesla, Inc.	2	loc-0105
11001993	1	org:0028			Oracle International Corporation	2	loc-0491
11001994	1	org:0020			Robert Bosch GmbH	2	loc-0546
11001995	1	org:0021			Ford Global Technologies, LLC	2	loc-0458
11001996	1	org:0002			Canon Inc.	2	loc-0583
11001997	1	org:0025			BYD Company Limited	2	loc-0269
11001998	1	org:0012			Panasonic Holdings Corporation	2	loc-0316
11001999	1	org:0027			Cisco Technology, Inc.	2	loc-0231
11002000	1	org:0013			TSMC Limited	2	loc-0226
11002000	2	org:0027			Cisco Technology, Inc.	2	loc-0500
11002001	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0300
11002002	1	org:0026			Dell Products L.P.	2	loc-0131
11002003	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0362
11002004	1	org:0000			International Business Machines Corporation	2	loc-0019
11002005	1	org:0017			Boeing Company, The	2	loc-0369
11002006	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0569
11002007	1	org:0006			Apple Inc.	2	loc-0444
11002008	1	org:0023			Micron Technology, Inc.	2	loc-0487
11002009	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0579
11002010	1	org:0010			Toyota Motor Corporation	2	loc-0295
11002011	1	org:0027			Cisco Technology, Inc.	2	loc-0376
11002012	1	org:0011			LG Electronics Inc.	2	loc-0066
11002013	1	org:0009			Sony Group Corporation	2	loc-0008
11002013	2	org:0000			International Business Machines Corporation	2	loc-0118
11002014	1	org:0028			Oracle International Corporation	2	loc-0112
11002014	2	org:0000			International Business Machines Corporation	2	loc-0375
11002015	1	org:0002			Canon Inc.	2	loc-0095
11002016	1	org:0029			SAP SE	2	loc-0459
11002017	1	org:0007			Google LLC	2	loc-0375
11002018	1	org:0024			Hitachi, Ltd.	2	loc-0496
11002019	1	org:0029			SAP SE	2	loc-0139
11002020	1	org:0002			Canon Inc.	2	loc-0347
11002021	1	org:0025			BYD Company Limited	2	loc-0425
11002022	1	org:0022			NVIDIA Corporation	2	loc-0249
11002024	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0364
11002025	1	org:0022			NVIDIA Corporation	2	loc-0099
11002027	1	org:0023			Micron Technology, Inc.	2	loc-0029
11002028	1	org:0016			Meta Platforms, Inc.	2	loc-0085
11002028	2	org:0027			Cisco Technology, Inc.	2	loc-0523
11002029	1	org:0028			Oracle International Corporation	2	loc-0447
11002030	1	org:0021			Ford Global Technologies, LLC	2	loc-0062
11002031	1	org:0000			International Business Machines Corporation	2	loc-0248
11002032	1	org:0012			Panasonic Holdings Corporation	2	loc-0050
11002033	1	org:0000			International Business Machines Corporation	2	loc-0160
11002034	1	org:0019			Siemens Aktiengesellschaft	2	loc-0058
11002035	1	org:0026			Dell Products L.P.	2	loc-0372
11002036	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0561
11002036	2	org:0009			Sony Group Corporation	2	loc-0291
11002037	1	org:0017			Boeing Company, The	2	loc-0536
11002038	1	org:0031			Tesla, Inc.	2	loc-0169
11002038	2	org:0023			Micron Technology, Inc.	2	loc-0550
11002039	1	org:0007			Google LLC	2	loc-0460
11002040	1	org:0012			Panasonic Holdings Corporation	2	loc-0471
11002041	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0596
11002042	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0340
11002043	1	org:0006			Apple Inc.	2	loc-0188
11002044	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0097
11002045	1	org:0011			LG Electronics Inc.	2	loc-0569
11002046	1	org:0024			Hitachi, Ltd.	2	loc-0540
11002046	2	org:0015			Amazon Technologies, Inc.	2	loc-0493
11002047	1	org:0029			SAP SE	2	loc-0371
11002048	1	org:0017			Boeing Company, The	2	loc-0349
11002049	1	org:0007			Google LLC	2	loc-0224
11002050	1	org:0031			Tesla, Inc.	2	loc-0333
11002051	1	org:0017			Boeing Company, The	2	loc-0105
11002052	1	org:0023			Micron Technology, Inc.	2	loc-0376
11002053	1	org:0026			Dell Products L.P.	2	loc-0298
11002054	1	org:0000			International Business Machines Corporation	2	loc-0553
11002054	2	org:0005			Huawei Technologies Co., Ltd.	2	loc-0222
11002055	1	org:0021			Ford Global Technologies, LLC	2	loc-0365
11002056	1	org:0018			General Electric Company	2	loc-0152
11002057	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0074
11002058	1	org:0010			Toyota Motor Corporation	2	loc-0469
11002059	1	org:0000			International Business Machines Corporation	2	loc-0436
11002060	1	org:0026			Dell Products L.P.	2	loc-0028
11002061	1	org:0017			Boeing Company, The	2	loc-0010
11002062	1	org:0019			Siemens Aktiengesellschaft	2	loc-0254
11002064	1	org:0014			Tencent Technology (Shenzhen) Company Ltd.	2	loc-0193
11002066	1	org:0007			Google LLC	2	loc-0250
11002067	1	org:0011			LG Electronics Inc.	2	loc-0264
11002068	1	org:0026			Dell Products L.P.	2	loc-0461
11002069	1	org:0026			Dell Products L.P.	2	loc-0550
11002070	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0544
11002071	1	org:0018			General Electric Company	2	loc-0158
11002071	2	org:0027			Cisco Technology, Inc.	2	loc-0197
11002072	1	org:0019			Siemens Aktiengesellschaft	2	loc-0064
11002073	1	org:0021			Ford Global Technologies, LLC	2	loc-0049
11002074	1	org:0022			NVIDIA Corporation	2	loc-0302
11002075	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0488
11002076	1	org:0030			ASML Netherlands B.V.	2	loc-0185
11002077	1	org:0007			Google LLC	2	loc-0033
11002078	1	org:0007			Google LLC	2	loc-0026
11002079	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0132
11002080	1	org:0015			Amazon Technologies, Inc.	2	loc-0598
11002081	1	org:0025			BYD Company Limited	2	loc-0148
11002082	1	org:0009			Sony Group Corporation	2	loc-0479
11002083	1	org:0027			Cisco Technology, Inc.	2	loc-0463
11002084	1	org:0001			Samsung Electronics Co., Ltd.	2	loc-0177
11002085	1	org:0018			General Electric Company	2	loc-0141
11002086	1	org:0017			Boeing Company, The	2	loc-0221
11002086	2	org:0006			Apple Inc.	2	loc-0445
11002087	1	org:0007			Google LLC	2	loc-0083
11002088	1	org:0005			Huawei Technologies Co., Ltd.	2	loc-0203
11002089	1	org:0019			Siemens Aktiengesellschaft	2	loc-0248
11002089	2	org:0000			International Business Machines Corporation	2	loc-0286
11002090	1	org:0017			Boeing Company, The	2	loc-0027
11002091	1	org:0020			Robert Bosch GmbH	2	loc-0566
11002092	1	org:0004			Intel Corporation	2	loc-0528
11002093	1	org:0007			Google LLC	2	loc-0030
11002094	1	org:0013			TSMC Limited	2	loc-0227
11002094	2	org:0019			Siemens Aktiengesellschaft	2	loc-0411
11002095	1	org:0028			Oracle International Corporation	2	loc-0561
11002096	1	org:0009			Sony Group Corporation	2	loc-0415
11002097	1	org:0029			SAP SE	2	loc-0181
11002098	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0114
11002099	1	org:0007			Google LLC	2	loc-0386
11002100	1	org:0009			Sony Group Corporation	2	loc-0277
11002102	1	org:0020			Robert Bosch GmbH	2	loc-0255
11002103	1	org:0000			International Business Machines Corporation	2	loc-0006
11002104	1	org:0004			Intel Corporation	2	loc-0348
11002105	1	org:0015			Amazon Technologies, Inc.	2	loc-0504
11002106	1	org:0015			Amazon Technologies, Inc.	2	loc-0516
11002107	1	org:0023			Micron Technology, Inc.	2	loc-0056
11002108	1	org:0025			BYD Company Limited	2	loc-0524
11002109	1	org:0004			Intel Corporation	2	loc-0569
11002110	1	org:0012			Panasonic Holdings Corporation	2	loc-0090
11002111	1	org:0003			Microsoft Technology Licensing, LLC	2	loc-0481
11002112	1	org:0018			General Electric Company	2	loc-0460
11002112	2	org:0025			BYD Company Limited	2	loc-0444
