patent_id,title,abstract,filing_date,year
11676024,Low precision neural networks using subband decomposition,,2023-06-13,2023
11672570,Bone stabilizing implants and methods of placement across SI Joints,,2023-06-13,2023
11682033,Multi-tenant loyalty program configuration platform for closed loop reward redemption,,2023-06-20,2023
11702315,Emergency monitoring systems for elevators,,2023-07-18,2023
11710923,"Compact, reliable card edge connector",,2023-07-25,2023
D993767,Flip top lid,,2023-08-01,2023
11725386,Serrated beam,,2023-08-15,2023
11752461,Air purifier and air purifying system,,2023-09-12,2023
11758478,Power saving based on a combined timing indication and search space set group indication,,2023-09-12,2023
11754854,Head mounted display device,,2023-09-12,2023
11754909,Lens drive unit and lens barrel comprising same,,2023-09-12,2023
D999500,Shoe,,2023-09-26,2023
11785297,Systems and methods for detecting improper implementation of presentation of content items by applications executing on client devices,,2023-10-10,2023
11783284,Systems and methods for facilitating e-commerce product returns using an online marketplace,,2023-10-10,2023
11779968,Remotely operated vessel cleaning apparatus and method,,2023-10-10,2023
11784041,Preparation of lanthanide-containing precursors and deposition of lanthanide-containing films,,2023-10-10,2023
11794960,Container with magnetic cap,,2023-10-24,2023
11794511,"Inductor core, electronic pen, and input device",,2023-10-24,2023
11802001,"Rubberized textile material for a belt ply, associated rubber mixture and belt",,2023-10-31,2023
11806970,Multilayer sheets including polyphenylene and polypropylene and methods of making the same (as amended),,2023-11-07,2023
11817185,Stable label isotope tracing for untargeted data,,2023-11-14,2023
D1005457,Kitchen sink,,2023-11-21,2023
11853312,Generation of feature stores,,2023-12-26,2023
11855810,Simultaneous CSI at single RX chain device,,2023-12-26,2023
11850769,"Volumetric concrete mixing system, equipment, and method",,2023-12-26,2023
11862960,Electrostatic discharge (ESD) protection circuit and method of operating the same,,2024-01-02,2024
D1011375,Display screen with graphical user interface,,2024-01-16,2024
11894926,Interleaved forward error correction over multiple transport channels,,2024-02-06,2024
11894448,Structure and method for vertical tunneling field effect transistor with leveled source and drain,,2024-02-06,2024
11892386,Sensor and methods for detecting and quantifying ions and molecules,,2024-02-06,2024
11896893,"Information processing device, control method of information processing device, and program",,2024-02-13,2024
11897033,Process for the additive manufacturing of a three-dimensional metal part,,2024-02-13,2024
11906644,"Electronic apparatus, electronic system, and method",,2024-02-20,2024
11910192,Device identifier access method and apparatus,,2024-02-20,2024
11909431,Capsule-type endoscope capable of two-way communication,,2024-02-20,2024
11917091,Mobile terminal with extendable display,,2024-02-27,2024
11910989,Integrated cyclonic separator in a wet-dry vacuum,,2024-02-27,2024
11923739,Electric motor with bar wound stator and end turn cooling,,2024-03-05,2024
11919231,"Three-dimensional printed organs, devices, and matrices",,2024-03-05,2024
11932287,Control device for railway vehicle,,2024-03-19,2024
11944409,Wearable device for threat evaluation and data collection,,2024-04-02,2024
D1021594,Rivet gun,,2024-04-09,2024
11966438,Queue versioning,,2024-04-23,2024
11980051,Display device,,2024-05-07,2024
11975004,"1-[2-(aminomethyl)benzyl]-2-thioxo-1,2,3,5-tetrahydro-4H-pyrrolo[3,2-d]pyrimidin-4-ones as inhibitors of myeloperoxidase",,2024-05-07,2024
11979439,Method and apparatus for mapping DASH to WebRTC transport,,2024-05-07,2024
11980129,Device for harvesting asparagus growing from an asparagus field,,2024-05-14,2024
11986352,Ultrasound speckle decorrelation estimation of lung motion and ventilation,,2024-05-21,2024
11989049,Oscillator and clock circuit,,2024-05-21,2024
12001743,"Image processing apparatus, control method, and storage medium for setting a storage period for a print job",,2024-06-04,2024
12009209,Process for preparing a support for a semiconductor structure,,2024-06-11,2024
D1030885,Meal planner,,2024-06-11,2024
12013305,Modal launch condition using bend-insensitive multimode fiber,,2024-06-18,2024
12011838,Robot system,,2024-06-18,2024
12019235,Micromirror device and method of driving micromirror device,,2024-06-25,2024
12022666,Memory cell stack and via formation for a memory device,,2024-06-25,2024
D1033015,Shoe,,2024-07-02,2024
12030438,License plate holder,,2024-07-09,2024
12041821,"Display substrate with frame area, display device with the display substrate, method of forming the display substrate, and method of forming the display device",,2024-07-16,2024
12041938,"Composition for promoting growth of effective microorganism and controlling plant disease using prebiotics, and use thereof",,2024-07-23,2024
12059725,System and method for powder manufacturing,,2024-08-13,2024
12075419,Signaling of PUCCH and PUSCH simultaneous transmission or multiplexing,,2024-08-27,2024
12084762,Semiconductor processing tool and methods of operation,,2024-09-10,2024
12094565,Memory component with adjustable core-to-interface data rate ratio,,2024-09-17,2024
12095577,Conferencing virtual moderator,,2024-09-17,2024
12096946,Vertebral disc cutter and method,,2024-09-24,2024
D1043556,Jump starter,,2024-09-24,2024
12113909,Method and electronic device for decrypting homomorphically encrypted data,,2024-10-08,2024
12119269,Array of vertical transistors having channel regions connected by an elongated conductor line,,2024-10-15,2024
12126170,Blockchain-based electricity charge settlement method and system for energy storage station,,2024-10-22,2024
D1049433,Acoustic panel,,2024-10-29,2024
12127839,System and method for generating a stress disorder ration program,,2024-10-29,2024
12146650,Projectors for overhead hazard warning systems,,2024-11-19,2024
12144357,Restraint apparatus and method for stabilizing a suspended carcass and skinning machine,,2024-11-19,2024
12156035,Systems and methods for supporting location and country determination for 5G satellite access,,2024-11-26,2024
12164842,Interconnected digital engineering and certification ecosystem,,2024-12-10,2024
12162066,Training-free data-driven method for input-output modeling of complex process,,2024-12-10,2024
12175350,Machine-learning-based architecture search method for a neural network,,2024-12-24,2024
12183878,Method of manufacturing sulfide-based inorganic solid electrolyte material,,2024-12-31,2024
12183812,Methods of manufacture of advanced wafer bonded heterojunction bipolar transistors,,2024-12-31,2024
12196682,Stimulated Raman photothermal microscope,,2025-01-14,2025
12195331,Apparatus for synthesizing nano-particles using electron beam,,2025-01-14,2025
12199929,"Information interaction method, apparatus, device, storage medium and program product",,2025-01-14,2025
12198829,Silver powder and method for producing same,,2025-01-14,2025
D1058971,Leaf blower,,2025-01-21,2025
12203398,Method and device for determining the sulphur content in an exhaust gas channel of a motor vehicle in relation to the supplied fuel,,2025-01-21,2025
12218773,Video conference acceleration,,2025-02-04,2025
12224610,Battery-operated device including an electromechanical interface for an interchangeable drive unit,,2025-02-11,2025
12229914,Highlight recovery for image processing pipeline,,2025-02-18,2025
12228049,Components for gas turbine engines,,2025-02-18,2025
12235766,"CXL memory module, memory data swap method and computer system",,2025-02-25,2025
12237646,Semiconductor optical device and method of manufacturing same,,2025-02-25,2025
12233812,Gas generator,,2025-02-25,2025
12239298,Cannula with proximally mounted camera and transparent obturator,,2025-03-04,2025
12239577,Ophthalmological device for treatment of a cornea,,2025-03-04,2025
12243799,Electronic packages with integral heat spreaders,,2025-03-04,2025
12248339,Electronic apparatus,,2025-03-11,2025
D1067062,Laser level,,2025-03-18,2025
12254601,Apparatus and method for interband denoising and sharpening of images,,2025-03-18,2025
12260611,Systems and methods for contextual machine learning prompt generation,,2025-03-25,2025
12272290,Flat panel detector for photoelectric detection and method performed by the flat panel detector,,2025-04-08,2025
12271602,Memory system and operation method of the memory system,,2025-04-08,2025
12277790,Automated industrial hygiene assessment and display,,2025-04-15,2025
12278278,Bipolar junction transistors with a base layer participating in a diode,,2025-04-15,2025
12282589,Electronic device including an electronic module and a compensation circuit,,2025-04-22,2025
12289749,Interference power control for sidelink communications,,2025-04-29,2025
12301905,"Livestreaming data processing method, apparatus and device",,2025-05-13,2025
12308691,Discharge system for DC capacitors with active loss control,,2025-05-20,2025
12308194,Active/passive fuse module,,2025-05-20,2025
12308593,Crimping element and method for producing a crimping element,,2025-05-20,2025
12315196,"Determining position using computer vision, lidar, and trilateration",,2025-05-27,2025
12324054,Persisting private mobile wireless network preference for mobile wireless network devices on private networks,,2025-06-03,2025
12319851,Bio-based adhesive for electrical insulation,,2025-06-03,2025
12327831,Method for balancing a C-Rate of battery jelly rolls of different capacities,,2025-06-10,2025
12332767,Techniques for automatically triaging and describing issues detected during use of a software application,,2025-06-17,2025
12338039,"Cardboard box for holding content, and a method for using such",,2025-06-24,2025
D1081041,Dog training remote control,,2025-06-24,2025
12355056,"Apparatus for manufacturing electrode assembly, electrode assembly manufactured therethrough, and secondary battery",,2025-07-08,2025
12371830,Method and apparatus for 3D clothing draping simulation,,2025-07-29,2025
12369808,Device and method for non-invasive prediction of intracranial pressure based on optical means,,2025-07-29,2025
12371627,Integrated method for processing pyrolysis oils of plastics and/or solid recovered fuels loaded with impurities,,2025-07-29,2025
